category,price,color,brand,brand_group,base_color,has_out_of_stock,nb_sizes_total,nb_sizes_available,nb_sizes_out_of_stock,fully_out_of_stock,price_segment
outerwear,45.0,black,Noisy May,Noisy May,black,True,6,2,4,False,£20-50
outerwear,300.0,brown,The North Face,The North Face,brown,True,5,2,3,False,>£100
outerwear,110.0,purple,ASOS 4505,ASOS 4505,purple,True,8,7,1,False,>£100
outerwear,,multi,Reclaimed Vintage,Reclaimed Vintage,other,True,7,2,5,False,>£100
outerwear,,blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,3,5,False,>£100
outerwear,,black,Stradivarius,Stradivarius,black,True,5,2,3,False,>£100
outerwear,50.0,washed black,Topshop Dad,Topshop,grey,True,8,1,7,False,£50-100
outerwear,300.0,black,The North Face,The North Face,black,True,3,1,2,False,>£100
outerwear,59.99,green,New Look,New Look,green,True,8,4,4,False,£50-100
outerwear,39.99,black,New Look,New Look,black,False,6,6,0,False,£20-50
outerwear,69.99,black,Mango,Mango,black,True,7,1,6,False,£50-100
outerwear,,pink,Nike,Nike,pink,True,5,1,4,False,>£100
outerwear,60.0,beige,Monki,Monki,beige,True,7,2,5,False,£50-100
outerwear,83.0,chocolate,Topshop,Topshop,brown,True,8,1,7,False,£50-100
outerwear,,off white,Topshop,Topshop,white,True,8,1,7,False,>£100
outerwear,100.0,white,ASOS 4505,ASOS 4505,white,True,8,1,7,False,>£100
outerwear,90.0,camel,4th,4th,other,True,6,1,5,False,£50-100
outerwear,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
outerwear,60.0,black,Topshop,Topshop,black,True,8,1,7,False,£50-100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,False,8,8,0,False,>£100
outerwear,115.0,black,Forever New Curve,Forever,black,True,5,3,2,False,>£100
outerwear,100.0,black,The North Face,The North Face,black,True,5,2,3,False,>£100
outerwear,72.0,black,Vero Moda,Vero Moda,black,True,6,2,4,False,£50-100
outerwear,60.0,black,adidas,adidas,black,True,11,4,7,False,£50-100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,9,1,8,False,>£100
outerwear,,black,Miss Selfridge,Miss Selfridge,black,True,8,1,7,False,>£100
outerwear,40.0,bleach,Topshop Petite,Topshop,other,True,8,4,4,False,£20-50
outerwear,44.0,black,Pull&Bear,Pull&Bear,black,True,5,1,4,False,£20-50
outerwear,165.0,off white,&,&,white,True,4,1,3,False,>£100
outerwear,,cream,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,>£100
outerwear,,tnf black,The North Face,The North Face,black,True,5,1,4,False,>£100
outerwear,,green,Cotton,Cotton,green,True,3,2,1,False,>£100
outerwear,90.0,black,The North Face,The North Face,black,True,3,1,2,False,£50-100
outerwear,58.0,black,Only,Only,black,True,5,1,4,False,£50-100
outerwear,59.99,black,Pull&Bear,Pull&Bear,black,True,5,2,3,False,£50-100
outerwear,49.99,camel,New Look,New Look,other,False,6,6,0,False,£20-50
outerwear,,camel,ASOS EDITION,ASOS EDITION,other,True,8,2,6,False,>£100
outerwear,,latte,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
outerwear,60.0,blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,4,4,False,£50-100
outerwear,48.0,deep green,Vero Moda,Vero Moda,green,True,7,4,3,False,£20-50
outerwear,45.0,black 09-090,Weekday,Weekday,black,True,5,1,4,False,£20-50
outerwear,95.0,beige,River Island,River Island,beige,True,7,1,6,False,£50-100
outerwear,99.99,tan,Stradivarius,Stradivarius,brown,True,5,1,4,False,£50-100
outerwear,,oat,Topshop Petite,Topshop,other,True,7,2,5,False,>£100
outerwear,,black,Topshop Petite,Topshop,black,True,5,2,3,False,>£100
outerwear,66.0,stone,ASOS DESIGN,ASOS DESIGN,other,True,8,3,5,False,£50-100
outerwear,,chrome metallic,Dare,Dare,other,True,8,1,7,False,>£100
outerwear,49.99,beige,COLLUSION,COLLUSION,beige,True,8,1,7,False,£20-50
outerwear,36.0,black,JDY,JDY,black,True,6,2,4,False,£20-50
outerwear,110.0,mink,Forever New Petite,Forever,other,True,6,3,3,False,>£100
outerwear,,black,Reclaimed Vintage,Reclaimed Vintage,black,True,7,1,6,False,>£100
outerwear,319.0,black,AllSaints,AllSaints,black,True,7,1,6,False,>£100
outerwear,,black,Barbour,Barbour,black,True,8,1,7,False,>£100
outerwear,,caviar,Levi's,Levi's,other,True,3,1,2,False,>£100
outerwear,95.0,khaki,Vila Petite,Vila,green,True,6,3,3,False,£50-100
outerwear,80.0,cream,Topshop Tall,Topshop,white,True,7,1,6,False,£50-100
outerwear,,camel,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
outerwear,,brown,ASOS DESIGN,ASOS DESIGN,brown,True,9,3,6,False,>£100
outerwear,,beige,Dickies,Dickies,beige,True,5,2,3,False,>£100
outerwear,66.0,chocolate,ASOS DESIGN,ASOS DESIGN,brown,True,9,3,6,False,£50-100
outerwear,,black,Monki,Monki,black,True,7,1,6,False,>£100
outerwear,55.0,brown,ASOS DESIGN,ASOS DESIGN,brown,True,8,1,7,False,£50-100
outerwear,80.0,green,Annorlunda,Annorlunda,green,True,6,3,3,False,£50-100
outerwear,175.0,brown,Napapijri,Napapijri,brown,True,4,1,3,False,>£100
outerwear,95.0,dark slate grey,Pretty Lavish,Pretty Lavish,grey,True,4,1,3,False,£50-100
outerwear,66.0,chocolate,Only,Only,brown,True,6,2,4,False,£50-100
outerwear,25.99,dark brown,New Look,New Look,brown,True,8,1,7,False,£20-50
outerwear,40.0,black and blue,Monki,Monki,blue,True,7,2,5,False,£20-50
outerwear,,white,Topshop,Topshop,white,True,7,2,5,False,>£100
outerwear,76.0,brown,ASOS DESIGN,ASOS DESIGN,brown,True,9,5,4,False,£50-100
outerwear,,cream,Missguided,Missguided,white,True,7,2,5,False,>£100
outerwear,,black,Weekday,Weekday,black,True,5,1,4,False,>£100
outerwear,,black,Vero Moda,Vero Moda,black,True,6,1,5,False,>£100
outerwear,,black,Under Armour,Under Armour,black,False,5,5,0,False,>£100
outerwear,115.0,black,Forever New Petite,Forever,black,True,6,1,5,False,>£100
outerwear,,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
outerwear,84.0,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,3,5,False,£50-100
outerwear,160.0,lilac and black,The North Face,The North Face,purple,True,5,3,2,False,>£100
outerwear,190.0,mauve,Protest Alyssum,Protest,purple,True,4,1,3,False,>£100
outerwear,,stone,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,black,ASYOU,ASYOU,black,True,8,1,7,False,>£100
outerwear,,mono,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,65.0,black & brown,ASOS DESIGN,ASOS DESIGN,brown,True,8,2,6,False,£50-100
outerwear,,red,adidas,adidas,red,True,4,1,3,False,>£100
outerwear,,black,Nike,Nike,black,True,3,1,2,False,>£100
outerwear,,beige,NA-KD,NA-KD,beige,True,6,2,4,False,>£100
top,,multi,Monki,Monki,other,True,7,1,6,False,>£100
outerwear,65.0,pale khaki,Vero Moda,Vero Moda,green,True,6,2,4,False,£50-100
outerwear,50.0,mono,Kaiia,Kaiia,other,True,5,2,3,False,£50-100
outerwear,65.0,green,Monki,Monki,green,True,7,3,4,False,£50-100
outerwear,49.99,beige,Pull&Bear,Pull&Bear,beige,True,5,1,4,False,£20-50
outerwear,,mid blue,Noisy May,Noisy May,blue,True,5,1,4,False,>£100
outerwear,,beige,Pieces,Pieces,beige,True,6,2,4,False,>£100
outerwear,225.0,g7fz london s,Guess Originals,Guess,other,False,6,6,0,False,>£100
outerwear,,beige,COLLUSION,COLLUSION,beige,True,8,4,4,False,>£100
outerwear,,dark blue,ASOS DESIGN,ASOS DESIGN,blue,True,8,7,1,False,>£100
outerwear,,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
outerwear,90.0,cream,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,£50-100
outerwear,85.0,bronze,French Connection,French Connection,other,True,5,2,3,False,£50-100
outerwear,,multi,COLLUSION,COLLUSION,other,True,8,2,6,False,>£100
outerwear,,black and purple,Monki,Monki,purple,True,7,2,5,False,>£100
outerwear,35.99,beige,Pull&Bear,Pull&Bear,beige,True,5,1,4,False,£20-50
outerwear,45.0,beige,I Saw It First,I Saw It First,beige,False,6,6,0,False,£20-50
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,khaki,Wednesday's Girl,Wednesday's,green,True,6,1,5,False,>£100
outerwear,,black/white,Columbia,Columbia,white,True,5,1,4,False,>£100
outerwear,,beige,Monki,Monki,beige,True,6,1,5,False,>£100
outerwear,69.99,pale khaki,Miss Selfridge,Miss Selfridge,green,True,8,1,7,False,£50-100
outerwear,,natural,ASOS DESIGN,ASOS DESIGN,other,True,9,1,8,False,>£100
outerwear,,black,Weekday,Weekday,black,True,3,1,2,False,>£100
outerwear,,green buff check,Abercrombie,Abercrombie,green,True,6,4,2,False,>£100
outerwear,205.0,black,&,&,black,True,4,1,3,False,>£100
outerwear,,blue,Nike,Nike,blue,True,5,1,4,False,>£100
outerwear,,white,Yours,Yours,white,True,8,3,5,False,>£100
outerwear,80.0,washed black,Topshop,Topshop,grey,True,8,1,7,False,£50-100
outerwear,48.0,khaki,Vero Moda,Vero Moda,green,True,6,1,5,False,£20-50
outerwear,120.0,black,Forever New,Forever,black,True,5,1,4,False,>£100
outerwear,150.0,f82e,Guess Originals,Guess,other,False,3,3,0,False,>£100
outerwear,,blue,JDY,JDY,blue,True,6,1,5,False,>£100
outerwear,,khaki,ASOS 4505,ASOS 4505,green,True,8,3,5,False,>£100
outerwear,,mint,Miss Selfridge,Miss Selfridge,green,True,7,1,6,False,>£100
outerwear,,beige/ black,Columbia,Columbia,black,True,4,1,3,False,>£100
outerwear,,yellow,Monki,Monki,other,True,7,2,5,False,>£100
outerwear,38.0,black,ASOS DESIGN,ASOS DESIGN,black,True,9,3,6,False,£20-50
outerwear,,pink,Stradivarius,Stradivarius,pink,True,5,1,4,False,>£100
outerwear,72.0,black,Only,Only,black,True,6,1,5,False,£50-100
outerwear,70.0,brown,ASOS DESIGN,ASOS DESIGN,brown,True,8,2,6,False,£50-100
outerwear,,blue,Reclaimed Vintage,Reclaimed Vintage,blue,True,14,1,13,False,>£100
outerwear,,black,Nike,Nike,black,True,6,1,5,False,>£100
outerwear,,black,Missguided,Missguided,black,True,7,2,5,False,>£100
outerwear,35.0,sage,Missguided Petite,Missguided,green,True,7,3,4,False,£20-50
outerwear,,white,New Look,New Look,white,True,8,1,7,False,>£100
outerwear,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
outerwear,,mink,Forever New Curve,Forever,other,True,5,1,4,False,>£100
outerwear,,brown,ASOS DESIGN,ASOS DESIGN,brown,True,9,1,8,False,>£100
outerwear,,oatmeal,Cotton,Cotton,other,True,5,1,4,False,>£100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,neutral,Pimkie,Pimkie,other,True,5,1,4,False,>£100
outerwear,,teal,ASOS DESIGN,ASOS DESIGN,blue,True,9,2,7,False,>£100
outerwear,,soft yellow,Cotton,Cotton,other,True,5,1,4,False,>£100
outerwear,,lilac,Columbia,Columbia,purple,True,5,2,3,False,>£100
outerwear,,white,The North Face,The North Face,white,True,5,2,3,False,>£100
outerwear,79.99,white patchwork,Reclaimed Vintage,Reclaimed Vintage,white,True,7,4,3,False,£50-100
outerwear,29.99,light blue,COLLUSION,COLLUSION,blue,True,8,2,6,False,£20-50
outerwear,70.0,camel,Mango,Mango,other,True,4,2,2,False,£50-100
other,135.0,black and white,&,&,white,True,6,2,4,False,>£100
outerwear,,grey,ASOS DESIGN,ASOS DESIGN,grey,True,9,1,8,False,>£100
outerwear,,stone,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
outerwear,,stone,ASOS DESIGN,ASOS DESIGN,other,True,8,2,6,False,>£100
outerwear,,black,Topshop,Topshop,black,True,8,1,7,False,>£100
outerwear,,teal,ASOS DESIGN,ASOS DESIGN,blue,True,8,1,7,False,>£100
outerwear,70.0,cream,Topshop Petite,Topshop,white,True,7,1,6,False,£50-100
outerwear,,chocolate,ASOS DESIGN,ASOS DESIGN,brown,True,8,2,6,False,>£100
outerwear,,chocolate,ASOS DESIGN,ASOS DESIGN,brown,True,8,2,6,False,>£100
outerwear,62.0,grey,ASOS DESIGN,ASOS DESIGN,grey,True,8,2,6,False,£50-100
outerwear,65.0,cream,Missguided,Missguided,white,True,7,2,5,False,£50-100
outerwear,35.0,grey,Missguided Tall,Missguided,grey,True,7,1,6,False,£20-50
outerwear,,purple,ASOS DESIGN,ASOS DESIGN,purple,True,9,2,7,False,>£100
outerwear,,tan,Topshop,Topshop,brown,True,5,1,4,False,>£100
outerwear,,tiger fur,Daisy Street,Daisy Street,other,True,6,1,5,False,>£100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,2,6,False,>£100
outerwear,,cream,Only Curve,Only,white,True,4,1,3,False,>£100
outerwear,,stone,Topshop Petite,Topshop,other,True,5,2,3,False,>£100
outerwear,,washed black,Topshop,Topshop,grey,True,8,1,7,False,>£100
top,,off white,Topshop Petite,Topshop,white,True,8,1,7,False,>£100
top,,black,The North Face,The North Face,black,True,5,1,4,False,>£100
outerwear,,violet,Selected Femme,Selected,purple,True,6,1,5,False,>£100
top,55.0,black,adidas,adidas,black,True,5,2,3,False,£50-100
outerwear,,cream,Topshop Curve,Topshop,white,False,6,6,0,False,>£100
outerwear,,red,ASYOU,ASYOU,red,True,8,2,6,False,>£100
outerwear,250.0,black,The North Face,The North Face,black,True,5,1,4,False,>£100
outerwear,49.99,stone,Stradivarius,Stradivarius,other,True,4,1,3,False,£20-50
outerwear,120.0,cream,Forever New,Forever,white,True,6,1,5,False,>£100
outerwear,60.0,black,Vila Curve,Vila,black,True,4,1,3,False,£50-100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,9,1,8,False,>£100
outerwear,,mocha,ASOS DESIGN,ASOS DESIGN,brown,True,8,1,7,False,>£100
outerwear,,charcoal,ASOS DESIGN,ASOS DESIGN,grey,True,8,1,7,False,>£100
outerwear,,camel,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,navy,ASOS DESIGN,ASOS DESIGN,blue,True,9,1,8,False,>£100
other,,olive,ASOS DESIGN,ASOS DESIGN,green,True,9,1,8,False,>£100
outerwear,,lilac,ASOS DESIGN,ASOS DESIGN,purple,True,8,1,7,False,>£100
outerwear,,mint,Wednesday's Girl,Wednesday's,green,True,6,2,4,False,>£100
outerwear,,black,Vero Moda,Vero Moda,black,True,6,1,5,False,>£100
outerwear,,black,Mamalicious Maternity,Mamalicious,black,True,5,1,4,False,>£100
other,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,dark grey,ASYOU,ASYOU,grey,True,8,1,7,False,>£100
outerwear,,charcoal,ASOS DESIGN,ASOS DESIGN,grey,True,8,3,5,False,>£100
outerwear,,ivory,Miss Selfridge,Miss Selfridge,white,True,8,1,7,False,>£100
other,,white,Miss Selfridge,Miss Selfridge,white,True,8,1,7,False,>£100
outerwear,,chocolate,Missguided,Missguided,brown,True,7,1,6,False,>£100
outerwear,39.99,oatmeal,Cotton,Cotton,other,True,4,1,3,False,£20-50
top,,blue,adidas,adidas,blue,True,5,1,4,False,>£100
outerwear,,red,adidas,adidas,red,True,5,1,4,False,>£100
outerwear,,grey,Forever New,Forever,grey,True,6,1,5,False,>£100
outerwear,,check,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,white,Stradivarius,Stradivarius,white,True,5,1,4,False,>£100
outerwear,,brown,Y.A.S,Y.A.S,brown,True,6,1,5,False,>£100
outerwear,,brown,NA-KD,NA-KD,brown,True,8,1,7,False,>£100
outerwear,,blue,Only Curve,Only,blue,True,4,1,3,False,>£100
outerwear,,"nocturnal, whit",Columbia,Columbia,other,True,5,1,4,False,>£100
outerwear,,yellow,Urban Revivo,Urban,other,True,6,1,5,False,>£100
outerwear,,grey,Urban Revivo,Urban,grey,True,6,1,5,False,>£100
outerwear,,cream,Morgan,Morgan,white,True,6,1,5,False,>£100
outerwear,114.95,black,Nike,Nike,black,True,5,2,3,False,>£100
outerwear,,olive,Barbour,Barbour,green,True,6,1,5,False,>£100
outerwear,,grey,Puma,Puma,grey,True,5,1,4,False,>£100
outerwear,,aries blue,Cotton,Cotton,blue,True,6,1,5,False,>£100
outerwear,,multi,COLLUSION,COLLUSION,other,True,8,2,6,False,>£100
outerwear,,beige,Monki,Monki,beige,True,7,3,4,False,>£100
outerwear,,blue combo,Free People,Free People,blue,True,5,1,4,False,>£100
outerwear,45.0,cream,Pieces,Pieces,white,True,6,1,5,False,£20-50
outerwear,85.0,multi,Gym King,Gym King,other,True,6,5,1,False,£50-100
outerwear,68.0,black,Vero Moda,Vero Moda,black,True,6,1,5,False,£50-100
outerwear,,green,Weekday,Weekday,green,True,5,1,4,False,>£100
outerwear,55.0,black,Simply Be,Simply,black,True,9,1,8,False,£50-100
outerwear,,tie dye,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,cream,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,>£100
outerwear,,light authentic,River Island,River Island,other,True,7,1,6,False,>£100
outerwear,,camel,ASOS DESIGN,ASOS DESIGN,other,True,8,4,4,False,>£100
outerwear,,camel,ASOS DESIGN,ASOS DESIGN,other,True,9,2,7,False,>£100
outerwear,,camel,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,natural,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,black,Jordan,Jordan,black,True,6,1,5,False,>£100
outerwear,70.0,slate grey,Sixth June,Sixth June,grey,True,3,2,1,False,£50-100
outerwear,,black,adidas,adidas,black,True,8,2,6,False,>£100
outerwear,,dark green/cream,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
outerwear,,dark green/cream,ASOS DESIGN,ASOS DESIGN,green,True,8,2,6,False,>£100
outerwear,,pastel / white,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,>£100
outerwear,,cream,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,>£100
outerwear,,cream,Forever New Petite,Forever,white,True,6,1,5,False,>£100
outerwear,,green,COLLUSION,COLLUSION,green,True,8,2,6,False,>£100
outerwear,,blue,Champion,Champion,blue,True,5,3,2,False,>£100
outerwear,,brown,COLLUSION,COLLUSION,brown,True,8,1,7,False,>£100
outerwear,,green snake,COLLUSION,COLLUSION,green,True,8,1,7,False,>£100
outerwear,,white,ASOS DESIGN,ASOS DESIGN,white,True,8,2,6,False,>£100
outerwear,,pink,ASOS LUXE,ASOS LUXE,pink,True,8,1,7,False,>£100
outerwear,,pistachio,ASOS DESIGN,ASOS DESIGN,other,True,8,1,7,False,>£100
outerwear,,pink,Napapijri,Napapijri,pink,True,5,1,4,False,>£100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,off white,Urban Revivo,Urban,white,True,6,1,5,False,>£100
outerwear,,dark olive,Cotton,Cotton,green,True,3,2,1,False,>£100
outerwear,,black,River Island,River Island,black,True,6,1,5,False,>£100
outerwear,,black,River Island,River Island,black,True,7,1,6,False,>£100
other,,brown,Monki,Monki,brown,True,7,1,6,False,>£100
outerwear,,khaki,Daisy Street,Daisy Street,green,True,6,1,5,False,>£100
outerwear,,cream,Weekday,Weekday,white,True,5,1,4,False,>£100
outerwear,,off white,NA-KD,NA-KD,white,True,6,1,5,False,>£100
outerwear,,black,Rains,Rains,black,True,5,1,4,False,>£100
outerwear,,black,Bershka,Bershka,black,True,3,1,2,False,>£100
outerwear,,purple,ASOS DESIGN,ASOS DESIGN,purple,True,8,1,7,False,>£100
outerwear,,orange,Topshop,Topshop,orange,True,8,3,5,False,>£100
outerwear,,grey,NA-KD,NA-KD,grey,True,7,1,6,False,>£100
outerwear,,neutral,Mango,Mango,other,True,4,1,3,False,>£100
outerwear,,brown,Urban Revivo,Urban,brown,True,6,2,4,False,>£100
outerwear,,pink,Nike,Nike,pink,True,5,2,3,False,>£100
outerwear,,bright green,Monki,Monki,green,True,7,3,4,False,>£100
outerwear,,white,Napapijri,Napapijri,white,True,5,1,4,False,>£100
outerwear,,lilac,Columbia,Columbia,purple,True,5,1,4,False,>£100
outerwear,,orange,The North Face,The North Face,orange,True,5,1,4,False,>£100
outerwear,,sand,Only,Only,beige,True,6,1,5,False,>£100
outerwear,,cucumber,Aligne,Aligne,other,True,6,1,5,False,>£100
outerwear,,light blue denim,Vero Moda,Vero Moda,blue,True,6,1,5,False,>£100
outerwear,,blue,River Island,River Island,blue,True,7,2,5,False,>£100
outerwear,55.0,pink,Pieces,Pieces,pink,True,6,2,4,False,£50-100
outerwear,,multi,New Balance,New Balance,other,False,4,4,0,False,>£100
outerwear,,razzmic,Carhartt WIP,Carhartt WIP,other,True,4,1,3,False,>£100
outerwear,84.95,black,Nike,Nike,black,False,3,3,0,False,£50-100
outerwear,38.0,cream,Only Petite,Only,white,True,6,1,5,False,£20-50
outerwear,265.0,silver,Napapijri,Napapijri,grey,True,4,1,3,False,>£100
outerwear,,pink,Vans,Vans,pink,True,2,1,1,False,>£100
outerwear,,light grey,COLLUSION,COLLUSION,grey,False,8,8,0,False,>£100
outerwear,300.0,lilac,The North Face,The North Face,purple,True,5,1,4,False,>£100
outerwear,300.0,blue & black,The North Face,The North Face,blue,False,1,1,0,False,>£100
outerwear,,camel,Abercrombie,Abercrombie,other,False,6,6,0,False,>£100
other,34.99,khaki,New Look,New Look,green,True,8,2,6,False,£20-50
outerwear,,beige,Monki,Monki,beige,True,7,1,6,False,>£100
outerwear,59.99,cream,Yours,Yours,white,True,8,3,5,False,£50-100
outerwear,59.99,black,Yours,Yours,black,True,8,1,7,False,£50-100
outerwear,120.0,fossil,Object,Object,other,True,6,1,5,False,>£100
outerwear,,black,Nike,Nike,black,True,5,1,4,False,>£100
outerwear,,black,ASOS DESIGN,ASOS DESIGN,black,True,8,1,7,False,>£100
outerwear,,grey,ASOS DESIGN,ASOS DESIGN,grey,True,8,2,6,False,>£100
outerwear,,white,ASOS DESIGN,ASOS DESIGN,white,True,8,1,7,False,>£100
outerwear,,black,Rains,Rains,black,True,5,1,4,False,>£100
other,,stone,Reclaimed Vintage,Reclaimed Vintage,other,True,5,2,3,False,>£100
outerwear,,mint,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
outerwear,,yellow,COLLUSION,COLLUSION,other,True,8,1,7,False,>£100
outerwear,,turquoise,Weekday,Weekday,blue,True,4,1,3,False,>£100
outerwear,,cream,Weekday,Weekday,white,True,4,1,3,False,>£100
outerwear,,khaki,ASOS DESIGN,ASOS DESIGN,green,True,8,1,7,False,>£100
outerwear,,beige,ASOS DESIGN,ASOS DESIGN,beige,True,8,1,7,False,>£100
outerwear,,khaki/navy,ASOS DESIGN,ASOS DESIGN,blue,True,8,2,6,False,>£100
